Id,DateTime,Title,Artist,Likes,Comments,Streams,Position
1686554434301,2023-06-12 07:20:37,Fedez- Annalisa- Articolo 31 - DISCO PARADISE (Visual Video),Fedez- Annalisa- Articolo 31,32617,2659,3228259,10
1686554430329,2023-06-12 07:20:37,Mr.Rain - SUPEREROI (Official Video) [Sanremo 2023],Mr.Rain,262643,7749,37982470,11
1686554431926,2023-06-12 07:20:37,Rocco Hunt - Non litighiamo più (Official Video),Rocco Hunt,42253,622,9148574,12
1686554438216,2023-06-12 07:20:37,Baby Gang - Cella 4 [Official Video],Baby Gang,150453,3389,6056098,13
1686554433317,2023-06-12 07:20:37,AriBeatz- Ozuna- Sfera Ebbasta- GIMS - MIRAGE (Official Animation Video),AriBeatz- Ozuna- Sfera Ebbasta- GIMS,75661,1603,7898926,14
1686554430706,2023-06-12 07:20:37,Rocco Hunt- Elettra Lamborghini- Lola Indigo - Caramello (Official Video),Rocco Hunt- Elettra Lamborghini- Lola Indigo,244846,20117,81580749,15
1686554436624,2023-06-12 07:20:37,Rhove - Pelé,Rhove,84260,1752,8422230,16
1686554439243,2023-06-12 07:20:37,Tedua - Paradiso Artificiale (feat. Baby Gang- Kid Yugi) [Official Lyrics Video],Tedua,20567,653,1121737,17
1686554437919,2023-06-12 07:20:37,Finesse - Gelosa ft. Shiva- Sfera Ebbasta- Guè (Official Video),Finesse,63866,997,11937579,18
1686554436782,2023-06-12 07:20:37,Geolier - X CASO ft. Sfera Ebbasta (Visual Video),Geolier,93924,1155,23764021,19
1686554435465,2023-06-12 07:20:37,Marco Mengoni- Elodie - Pazza Musica (Official Video),Marco Mengoni- Elodie,37495,11226,2646317,20
1686554434508,2023-06-12 07:20:37,Geolier - CHIAGNE ft. Lazza- Takagi & Ketra (Visual Video),Geolier,101107,1570,23441182,21
1686554432238,2023-06-12 07:20:37,Tedua - Malamente [Official Lyrics Video],Tedua,15808,260,892461,22
1686554434433,2023-06-12 07:20:37,Tedua - Mancanze Affettive (feat. Geolier) [Official Lyrics Video],Tedua,15282,218,847771,23
1686554436439,2023-06-12 07:20:37,Annalisa - Bellissima (Official Video),Annalisa,177832,11353,38757904,24
1686554438923,2023-06-12 07:20:37,Tananai - TANGO,Tananai,175594,5798,20142475,25
1686554432622,2023-06-12 07:20:37,Achille Lauro- Rose Villain - Fragole (Official Video),Achille Lauro- Rose Villain,15309,601,1818646,26
1686554432905,2023-06-12 07:20:37,Madame - IL BENE NEL MALE (Sanremo 2023),Madame,111647,4564,23738506,27
1686554438914,2023-06-12 07:20:37,Boomdabash- Annalisa - Tropicana,Boomdabash- Annalisa,214503,7853,60035715,28
1686554437981,2023-06-12 07:20:37,Ciccio Merolla - Malatìa (Napoli Version),Ciccio Merolla,29142,19,4357862,29
1686554432287,2023-06-12 07:20:37,Tedua - Red Light [Official Lyrics Video],Tedua,11388,210,657581,30
1686554433580,2023-06-12 07:20:37,Baby Gang - Napoletano [Official Lyric Video],Baby Gang,28302,656,1683063,31
1686554437035,2023-06-12 07:20:37,Tedua - Volgare (feat. Lazza) [Official Lyrics Video],Tedua,11037,202,669585,32
1686554434398,2023-06-12 07:20:37,QUEVEDO || BZRP Music Sessions #52,QUEVEDO || BZRP Music Sessions #52,5593759,155681,533349302,33
1686554438915,2023-06-12 07:20:37,RVFV & Anitta & Sfera Ebbasta - CAPITÁN,RVFV & Anitta & Sfera Ebbasta,87637,8895,2864678,34
1686554437143,2023-06-12 07:20:37,Rhove - Whip Whip,Rhove,45978,1114,2234222,35
1686554433013,2023-06-12 07:20:37,Pinguini Tattici Nucleari - Rubami la Notte (Official Video),Pinguini Tattici Nucleari,13610,277,1204006,36
1686554437639,2023-06-12 07:20:37,Noizy x Stresi - Medalioni (Official Video),Noizy x Stresi,108578,4753,14539016,37
1686554431576,2023-06-12 07:20:37,Rosa Chemical- Bdope - MADE IN ITALY,Rosa Chemical- Bdope,129017,4124,20663427,38
1686554438159,2023-06-12 07:20:37,Tedua - Intro La Divina Commedia (Official Video),Tedua,81103,3502,1554020,39
1686554431808,2023-06-12 07:20:37,Fred De Palma - Extasi (Official Video),Fred De Palma,110702,1581,39052552,40
1686554434410,2023-06-12 07:20:37,Emis Killa- Sfera Ebbasta - ON FIRE (paid in full),Emis Killa- Sfera Ebbasta,24439,559,1996626,41
1686554441600,2023-06-12 07:20:37,Tedua - Diluvio A Luglio (feat. Marracash) [Official Lyrics Video],Tedua,10419,216,498755,42
1686554439325,2023-06-12 07:20:37,The Kolors - ITALODISCO (Lyric Video),The Kolors,9633,405,1352613,43
1686554441938,2023-06-12 07:20:37,Black Eyed Peas- Daddy Yankee - BAILAR CONTIGO (Official Music Video),Black Eyed Peas- Daddy Yankee,173330,11142,26112147,44
1686554436798,2023-06-12 07:20:37,Tedua - Bagagli (Improvvisazione) [Official Lyrics Video],Tedua,10680,275,482892,45
1686554440038,2023-06-12 07:20:37,Medy feat. Capo Plaza - Arai (Official Video),Medy feat. Capo Plaza,33628,480,5644773,46
1686554434853,2023-06-12 07:20:37,Emma - MEZZO MONDO,Emma,13564,865,1504838,47
1686554434957,2023-06-12 07:20:37,wax - Anni 70 (Official Visual Video),wax,12547,470,1278832,48
1686554438041,2023-06-12 07:20:37,Tedua - Anime Libere (feat. Rkomi- Bresh) [Official Lyrics Video],Tedua,8941,163,521407,49
1686554438600,2023-06-12 07:20:37,Luiz Ejlli - Përjetësisht (Lyric Video),Luiz Ejlli,88258,5332,4401753,50
1686556240257,2023-06-12 07:50:42,Annalisa - Mon Amour (Official Video),Annalisa,113149,5978,23862789,1
1686556237515,2023-06-12 07:50:42,Angelina Mango - Ci pensiamo domani (Official Lyric Video),Angelina Mango,60560,1670,9153998,2
1686556238181,2023-06-12 07:50:42,AVA- ANNA- Capo Plaza - VETRI NERI (Official Visual),AVA- ANNA- Capo Plaza,45778,705,4830060,3
1686556237969,2023-06-12 07:50:42,Marco Mengoni - Due Vite (Official Video - Sanremo 2023 – Eurovision 2023),Marco Mengoni,361011,14804,69082754,4
1686556234721,2023-06-12 07:50:42,BLANCO- MINA - Un Briciolo Di Allegria,BLANCO- MINA,112905,4575,16433146,5
1686556244302,2023-06-12 07:50:42,Geolier - COME VUOI (Official Video),Geolier,87521,1024,17665608,6
1686556243136,2023-06-12 07:50:42,Lazza - CENERE,Lazza,245215,6105,46569747,7
1686556235000,2023-06-12 07:50:42,Tedua - Hoe (feat. Sfera Ebbasta) [Official Lyrics Video],Tedua,29128,739,1852917,8
1686556235762,2023-06-12 07:50:42,Geolier - IL MALE CHE MI FAI (Visual Video) ft. Marracash,Geolier,66067,890,12902717,9
1686556241073,2023-06-12 07:50:42,Fedez- Annalisa- Articolo 31 - DISCO PARADISE (Visual Video),Fedez- Annalisa- Articolo 31,32632,2659,3228261,10
1686556238173,2023-06-12 07:50:42,Mr.Rain - SUPEREROI (Official Video) [Sanremo 2023],Mr.Rain,262653,7749,37982472,11
1686556245185,2023-06-12 07:50:42,Rocco Hunt - Non litighiamo più (Official Video),Rocco Hunt,42259,622,9148576,12
1686556237921,2023-06-12 07:50:42,Baby Gang - Cella 4 [Official Video],Baby Gang,150482,3389,6056172,13
1686556241181,2023-06-12 07:50:42,AriBeatz- Ozuna- Sfera Ebbasta- GIMS - MIRAGE (Official Animation Video),AriBeatz- Ozuna- Sfera Ebbasta- GIMS,75678,1603,7898927,14
1686556236136,2023-06-12 07:50:42,Rocco Hunt- Elettra Lamborghini- Lola Indigo - Caramello (Official Video),Rocco Hunt- Elettra Lamborghini- Lola Indigo,244850,20117,81580754,15
1686556243309,2023-06-12 07:50:42,Rhove - Pelé,Rhove,84276,1752,8422230,16
1686556244850,2023-06-12 07:50:42,Tedua - Paradiso Artificiale (feat. Baby Gang- Kid Yugi) [Official Lyrics Video],Tedua,20575,653,1121738,17
1686556244683,2023-06-12 07:50:42,Finesse - Gelosa ft. Shiva- Sfera Ebbasta- Guè (Official Video),Finesse,63874,997,11937581,18
1686556245281,2023-06-12 07:50:42,Geolier - X CASO ft. Sfera Ebbasta (Visual Video),Geolier,93931,1155,23764023,19
1686556245518,2023-06-12 07:50:42,Marco Mengoni- Elodie - Pazza Musica (Official Video),Marco Mengoni- Elodie,37506,11226,2646317,20
1686556244022,2023-06-12 07:50:42,Geolier - CHIAGNE ft. Lazza- Takagi & Ketra (Visual Video),Geolier,101109,1570,23441183,21
1686556239907,2023-06-12 07:50:42,Tedua - Malamente [Official Lyrics Video],Tedua,15811,260,892461,22
1686556245233,2023-06-12 07:50:42,Tedua - Mancanze Affettive (feat. Geolier) [Official Lyrics Video],Tedua,15287,218,847772,23
1686556238599,2023-06-12 07:50:42,Annalisa - Bellissima (Official Video),Annalisa,177838,11353,38757907,24
1686556238336,2023-06-12 07:50:42,Tananai - TANGO,Tananai,175596,5798,20142475,25
1686556243694,2023-06-12 07:50:42,Achille Lauro- Rose Villain - Fragole (Official Video),Achille Lauro- Rose Villain,15320,601,1818647,26
1686556245609,2023-06-12 07:50:42,Madame - IL BENE NEL MALE (Sanremo 2023),Madame,111649,4564,23738506,27
1686556238682,2023-06-12 07:50:42,Boomdabash- Annalisa - Tropicana,Boomdabash- Annalisa,214516,7853,60035715,28
1686556237564,2023-06-12 07:50:42,Ciccio Merolla - Malatìa (Napoli Version),Ciccio Merolla,29147,19,4357862,29
1686556245728,2023-06-12 07:50:42,Tedua - Red Light [Official Lyrics Video],Tedua,11390,210,657581,30
1686556241255,2023-06-12 07:50:42,Baby Gang - Napoletano [Official Lyric Video],Baby Gang,28310,656,1683064,31
1686556245807,2023-06-12 07:50:42,Tedua - Volgare (feat. Lazza) [Official Lyrics Video],Tedua,11041,202,669585,32
1686556239100,2023-06-12 07:50:42,QUEVEDO || BZRP Music Sessions #52,QUEVEDO || BZRP Music Sessions #52,5593778,155681,533349314,33
1686556245671,2023-06-12 07:50:42,RVFV & Anitta & Sfera Ebbasta - CAPITÁN,RVFV & Anitta & Sfera Ebbasta,87650,8895,2864678,34
1686556242106,2023-06-12 07:50:42,Rhove - Whip Whip,Rhove,45983,1114,2234222,35
1686556247163,2023-06-12 07:50:42,Pinguini Tattici Nucleari - Rubami la Notte (Official Video),Pinguini Tattici Nucleari,13617,277,1204006,36
1686556238632,2023-06-12 07:50:42,Noizy x Stresi - Medalioni (Official Video),Noizy x Stresi,108593,4753,14539018,37
1686556245988,2023-06-12 07:50:42,Rosa Chemical- Bdope - MADE IN ITALY,Rosa Chemical- Bdope,129021,4124,20663428,38
1686556241709,2023-06-12 07:50:42,Tedua - Intro La Divina Commedia (Official Video),Tedua,81107,3502,1554020,39
1686556241846,2023-06-12 07:50:42,Fred De Palma - Extasi (Official Video),Fred De Palma,110702,1581,39052553,40
1686556245664,2023-06-12 07:50:42,Emis Killa- Sfera Ebbasta - ON FIRE (paid in full),Emis Killa- Sfera Ebbasta,24441,559,1996626,41
1686556247019,2023-06-12 07:50:42,Tedua - Diluvio A Luglio (feat. Marracash) [Official Lyrics Video],Tedua,10421,216,498755,42
1686556240826,2023-06-12 07:50:42,The Kolors - ITALODISCO (Lyric Video),The Kolors,9636,405,1352615,43
1686556241011,2023-06-12 07:50:42,Black Eyed Peas- Daddy Yankee - BAILAR CONTIGO (Official Music Video),Black Eyed Peas- Daddy Yankee,173335,11142,26112147,44
1686556241561,2023-06-12 07:50:42,Tedua - Bagagli (Improvvisazione) [Official Lyrics Video],Tedua,10686,275,482892,45
1686556239990,2023-06-12 07:50:42,Medy feat. Capo Plaza - Arai (Official Video),Medy feat. Capo Plaza,33630,480,5644775,46
1686556239296,2023-06-12 07:50:42,Emma - MEZZO MONDO,Emma,13568,865,1504838,47
1686556244134,2023-06-12 07:50:42,wax - Anni 70 (Official Visual Video),wax,12554,470,1278832,48
1686556248362,2023-06-12 07:50:42,Tedua - Anime Libere (feat. Rkomi- Bresh) [Official Lyrics Video],Tedua,8945,163,521407,49
1686556241954,2023-06-12 07:50:42,Luiz Ejlli - Përjetësisht (Lyric Video),Luiz Ejlli,88276,5332,4401753,50
1686558049360,2023-06-12 08:20:47,Annalisa - Mon Amour (Official Video),Annalisa,113161,5978,23862798,1
1686558042166,2023-06-12 08:20:47,Angelina Mango - Ci pensiamo domani (Official Lyric Video),Angelina Mango,60591,1670,9154005,2
1686558043365,2023-06-12 08:20:47,AVA- ANNA- Capo Plaza - VETRI NERI (Official Visual),AVA- ANNA- Capo Plaza,45808,705,4830067,3
1686558047501,2023-06-12 08:20:47,Marco Mengoni - Due Vite (Official Video - Sanremo 2023 – Eurovision 2023),Marco Mengoni,361018,14804,69082768,4
1686558041853,2023-06-12 08:20:47,BLANCO- MINA - Un Briciolo Di Allegria,BLANCO- MINA,112921,4575,16433152,5
1686558046097,2023-06-12 08:20:47,Geolier - COME VUOI (Official Video),Geolier,87534,1024,17665620,6
1686558047693,2023-06-12 08:20:47,Lazza - CENERE,Lazza,245221,6105,46569754,7
1686558046349,2023-06-12 08:20:47,Tedua - Hoe (feat. Sfera Ebbasta) [Official Lyrics Video],Tedua,29150,739,1852920,8
1686558042689,2023-06-12 08:20:47,Geolier - IL MALE CHE MI FAI (Visual Video) ft. Marracash,Geolier,66073,890,12902717,9
1686558041697,2023-06-12 08:20:47,Fedez- Annalisa- Articolo 31 - DISCO PARADISE (Visual Video),Fedez- Annalisa- Articolo 31,32650,2659,3228263,10
1686558041951,2023-06-12 08:20:47,Mr.Rain - SUPEREROI (Official Video) [Sanremo 2023],Mr.Rain,262665,7749,37982472,11
1686558042763,2023-06-12 08:20:47,Rocco Hunt - Non litighiamo più (Official Video),Rocco Hunt,42271,622,9148580,12
1686558048490,2023-06-12 08:20:47,Baby Gang - Cella 4 [Official Video],Baby Gang,150517,3389,6056232,13
1686558046646,2023-06-12 08:20:47,AriBeatz- Ozuna- Sfera Ebbasta- GIMS - MIRAGE (Official Animation Video),AriBeatz- Ozuna- Sfera Ebbasta- GIMS,75700,1603,7898935,14
1686558050448,2023-06-12 08:20:47,Rocco Hunt- Elettra Lamborghini- Lola Indigo - Caramello (Official Video),Rocco Hunt- Elettra Lamborghini- Lola Indigo,244855,20117,81580757,15
1686558043121,2023-06-12 08:20:47,Rhove - Pelé,Rhove,84293,1752,8422230,16
1686558045112,2023-06-12 08:20:47,Tedua - Paradiso Artificiale (feat. Baby Gang- Kid Yugi) [Official Lyrics Video],Tedua,20583,653,1121742,17
1686558049049,2023-06-12 08:20:47,Finesse - Gelosa ft. Shiva- Sfera Ebbasta- Guè (Official Video),Finesse,63879,997,11937584,18
1686558047051,2023-06-12 08:20:47,Geolier - X CASO ft. Sfera Ebbasta (Visual Video),Geolier,93935,1155,23764029,19
1686558045224,2023-06-12 08:20:47,Marco Mengoni- Elodie - Pazza Musica (Official Video),Marco Mengoni- Elodie,37516,11226,2646319,20
1686558052574,2023-06-12 08:20:47,Geolier - CHIAGNE ft. Lazza- Takagi & Ketra (Visual Video),Geolier,101118,1570,23441183,21
1686558043961,2023-06-12 08:20:47,Tedua - Malamente [Official Lyrics Video],Tedua,15819,260,892462,22
1686558045177,2023-06-12 08:20:47,Tedua - Mancanze Affettive (feat. Geolier) [Official Lyrics Video],Tedua,15298,218,847774,23
1686558048979,2023-06-12 08:20:47,Annalisa - Bellissima (Official Video),Annalisa,177844,11353,38757911,24
1686558049427,2023-06-12 08:20:47,Tananai - TANGO,Tananai,175602,5798,20142476,25
1686558043972,2023-06-12 08:20:47,Achille Lauro- Rose Villain - Fragole (Official Video),Achille Lauro- Rose Villain,15331,601,1818650,26
1686558050611,2023-06-12 08:20:47,Madame - IL BENE NEL MALE (Sanremo 2023),Madame,111648,4564,23738515,27
1686558048140,2023-06-12 08:20:47,Boomdabash- Annalisa - Tropicana,Boomdabash- Annalisa,214516,7853,60035715,28
1686558053165,2023-06-12 08:20:47,Ciccio Merolla - Malatìa (Napoli Version),Ciccio Merolla,29149,19,4357863,29
1686558053321,2023-06-12 08:20:47,Tedua - Red Light [Official Lyrics Video],Tedua,11395,210,657582,30
1686558044245,2023-06-12 08:20:47,Baby Gang - Napoletano [Official Lyric Video],Baby Gang,28317,656,1683065,31
1686558047785,2023-06-12 08:20:47,Tedua - Volgare (feat. Lazza) [Official Lyrics Video],Tedua,11045,202,669586,32
1686558046590,2023-06-12 08:20:47,QUEVEDO || BZRP Music Sessions #52,QUEVEDO || BZRP Music Sessions #52,5593799,155685,533349329,33
1686558047477,2023-06-12 08:20:47,RVFV & Anitta & Sfera Ebbasta - CAPITÁN,RVFV & Anitta & Sfera Ebbasta,87668,8895,2864680,34
1686558045167,2023-06-12 08:20:47,Rhove - Whip Whip,Rhove,45993,1114,2234222,35
1686558053988,2023-06-12 08:20:47,Pinguini Tattici Nucleari - Rubami la Notte (Official Video),Pinguini Tattici Nucleari,13630,277,1204006,36
1686558044303,2023-06-12 08:20:47,Noizy x Stresi - Medalioni (Official Video),Noizy x Stresi,108610,4753,14539027,37
1686558050842,2023-06-12 08:20:47,Rosa Chemical- Bdope - MADE IN ITALY,Rosa Chemical- Bdope,129027,4124,20663429,38
1686558045591,2023-06-12 08:20:47,Tedua - Intro La Divina Commedia (Official Video),Tedua,81111,3502,1554020,39
1686558051454,2023-06-12 08:20:47,Fred De Palma - Extasi (Official Video),Fred De Palma,110702,1581,39052555,40
1686558051214,2023-06-12 08:20:47,Emis Killa- Sfera Ebbasta - ON FIRE (paid in full),Emis Killa- Sfera Ebbasta,24442,559,1996627,41
1686558053395,2023-06-12 08:20:47,Tedua - Diluvio A Luglio (feat. Marracash) [Official Lyrics Video],Tedua,10421,216,498755,42
1686558048390,2023-06-12 08:20:47,The Kolors - ITALODISCO (Lyric Video),The Kolors,9646,405,1352619,43
1686558050504,2023-06-12 08:20:47,Black Eyed Peas- Daddy Yankee - BAILAR CONTIGO (Official Music Video),Black Eyed Peas- Daddy Yankee,173337,11142,26112147,44
1686558050457,2023-06-12 08:20:47,Tedua - Bagagli (Improvvisazione) [Official Lyrics Video],Tedua,10686,275,482892,45
1686558052096,2023-06-12 08:20:47,Medy feat. Capo Plaza - Arai (Official Video),Medy feat. Capo Plaza,33634,480,5644778,46
1686558047651,2023-06-12 08:20:47,Emma - MEZZO MONDO,Emma,13572,865,1504844,47
1686558051173,2023-06-12 08:20:47,wax - Anni 70 (Official Visual Video),wax,12560,470,1278832,48
1686558050300,2023-06-12 08:20:47,Tedua - Anime Libere (feat. Rkomi- Bresh) [Official Lyrics Video],Tedua,8947,163,521408,49
1686558049796,2023-06-12 08:20:47,Luiz Ejlli - Përjetësisht (Lyric Video),Luiz Ejlli,88296,5332,4401753,50
1686559855205,2023-06-12 08:50:57,Annalisa - Mon Amour (Official Video),Annalisa,113191,5978,23863355,1
1686559855623,2023-06-12 08:50:57,Angelina Mango - Ci pensiamo domani (Official Lyric Video),Angelina Mango,60624,1670,9154420,2
1686559854011,2023-06-12 08:50:57,AVA- ANNA- Capo Plaza - VETRI NERI (Official Visual),AVA- ANNA- Capo Plaza,45833,705,4830301,3
1686559848723,2023-06-12 08:50:57,Marco Mengoni - Due Vite (Official Video - Sanremo 2023 – Eurovision 2023),Marco Mengoni,361030,14804,69083400,4
1686559852292,2023-06-12 08:50:57,BLANCO- MINA - Un Briciolo Di Allegria,BLANCO- MINA,112937,4575,16433629,5
1686559851626,2023-06-12 08:50:57,Geolier - COME VUOI (Official Video),Geolier,87545,1024,17665921,6
1686559849675,2023-06-12 08:50:57,Lazza - CENERE,Lazza,245230,6105,46570007,7
1686559857493,2023-06-12 08:50:57,Tedua - Hoe (feat. Sfera Ebbasta) [Official Lyrics Video],Tedua,29181,739,1853136,8
1686559857456,2023-06-12 08:50:57,Geolier - IL MALE CHE MI FAI (Visual Video) ft. Marracash,Geolier,66077,890,12902844,9
1686559849810,2023-06-12 08:50:57,Fedez- Annalisa- Articolo 31 - DISCO PARADISE (Visual Video),Fedez- Annalisa- Articolo 31,32665,2659,3228649,10
1686559848878,2023-06-12 08:50:57,Mr.Rain - SUPEREROI (Official Video) [Sanremo 2023],Mr.Rain,262671,7749,37982641,11
1686559856575,2023-06-12 08:50:57,Rocco Hunt - Non litighiamo più (Official Video),Rocco Hunt,42285,622,9148774,12
1686559858200,2023-06-12 08:50:57,Baby Gang - Cella 4 [Official Video],Baby Gang,150558,3389,6056580,13
1686559856412,2023-06-12 08:50:57,AriBeatz- Ozuna- Sfera Ebbasta- GIMS - MIRAGE (Official Animation Video),AriBeatz- Ozuna- Sfera Ebbasta- GIMS,75716,1603,7899269,14
1686559854344,2023-06-12 08:50:57,Rocco Hunt- Elettra Lamborghini- Lola Indigo - Caramello (Official Video),Rocco Hunt- Elettra Lamborghini- Lola Indigo,244862,20117,81580905,15
1686559855388,2023-06-12 08:50:57,Rhove - Pelé,Rhove,84309,1752,8422316,16
1686559851268,2023-06-12 08:50:57,Tedua - Paradiso Artificiale (feat. Baby Gang- Kid Yugi) [Official Lyrics Video],Tedua,20595,653,1121810,17
1686559848671,2023-06-12 08:50:57,Finesse - Gelosa ft. Shiva- Sfera Ebbasta- Guè (Official Video),Finesse,63885,997,11937781,18
1686559857890,2023-06-12 08:50:57,Geolier - X CASO ft. Sfera Ebbasta (Visual Video),Geolier,93943,1155,23764128,19
1686559853383,2023-06-12 08:50:57,Marco Mengoni- Elodie - Pazza Musica (Official Video),Marco Mengoni- Elodie,37528,11226,2646499,20
1686559849392,2023-06-12 08:50:57,Geolier - CHIAGNE ft. Lazza- Takagi & Ketra (Visual Video),Geolier,101122,1570,23441324,21
1686559854382,2023-06-12 08:50:57,Tedua - Malamente [Official Lyrics Video],Tedua,15823,260,892520,22
1686559857873,2023-06-12 08:50:57,Tedua - Mancanze Affettive (feat. Geolier) [Official Lyrics Video],Tedua,15305,218,847830,23
1686559854849,2023-06-12 08:50:57,Annalisa - Bellissima (Official Video),Annalisa,177849,11353,38758040,24
1686559856149,2023-06-12 08:50:57,Tananai - TANGO,Tananai,175606,5798,20142557,25
1686559858848,2023-06-12 08:50:57,Achille Lauro- Rose Villain - Fragole (Official Video),Achille Lauro- Rose Villain,15347,601,1818806,26
1686559852174,2023-06-12 08:50:57,Madame - IL BENE NEL MALE (Sanremo 2023),Madame,111650,4564,23738631,27
1686559853969,2023-06-12 08:50:57,Boomdabash- Annalisa - Tropicana,Boomdabash- Annalisa,214520,7853,60035820,28
1686559853082,2023-06-12 08:50:57,Ciccio Merolla - Malatìa (Napoli Version),Ciccio Merolla,29155,19,4357887,29
1686559850756,2023-06-12 08:50:57,Tedua - Red Light [Official Lyrics Video],Tedua,11403,210,657635,30
1686559858010,2023-06-12 08:50:57,Baby Gang - Napoletano [Official Lyric Video],Baby Gang,28330,656,1683160,31
1686559854990,2023-06-12 08:50:57,Tedua - Volgare (feat. Lazza) [Official Lyrics Video],Tedua,11049,202,669620,32
1686559851989,2023-06-12 08:50:57,QUEVEDO || BZRP Music Sessions #52,QUEVEDO || BZRP Music Sessions #52,5593812,155685,533351033,33
1686559858257,2023-06-12 08:50:57,RVFV & Anitta & Sfera Ebbasta - CAPITÁN,RVFV & Anitta & Sfera Ebbasta,87686,8895,2864875,34
1686559856446,2023-06-12 08:50:57,Rhove - Whip Whip,Rhove,45998,1114,2234243,35
1686559852614,2023-06-12 08:50:57,Pinguini Tattici Nucleari - Rubami la Notte (Official Video),Pinguini Tattici Nucleari,13643,277,1204147,36
1686559855144,2023-06-12 08:50:57,Noizy x Stresi - Medalioni (Official Video),Noizy x Stresi,108621,4756,14539735,37
1686559853713,2023-06-12 08:50:57,Rosa Chemical- Bdope - MADE IN ITALY,Rosa Chemical- Bdope,129029,4124,20663493,38
1686559859565,2023-06-12 08:50:57,Tedua - Intro La Divina Commedia (Official Video),Tedua,81118,3502,1554048,39
1686559851037,2023-06-12 08:50:57,Fred De Palma - Extasi (Official Video),Fred De Palma,110704,1581,39052723,40
1686559857667,2023-06-12 08:50:57,Emis Killa- Sfera Ebbasta - ON FIRE (paid in full),Emis Killa- Sfera Ebbasta,24444,559,1996723,41
1686559856082,2023-06-12 08:50:57,Tedua - Diluvio A Luglio (feat. Marracash) [Official Lyrics Video],Tedua,10421,216,498779,42
1686559852105,2023-06-12 08:50:57,The Kolors - ITALODISCO (Lyric Video),The Kolors,9657,405,1352831,43
1686559852282,2023-06-12 08:50:57,Black Eyed Peas- Daddy Yankee - BAILAR CONTIGO (Official Music Video),Black Eyed Peas- Daddy Yankee,173350,11142,26112416,44
1686559852705,2023-06-12 08:50:57,Tedua - Bagagli (Improvvisazione) [Official Lyrics Video],Tedua,10689,275,482899,45
1686559855783,2023-06-12 08:50:57,Medy feat. Capo Plaza - Arai (Official Video),Medy feat. Capo Plaza,33640,480,5644880,46
1686559857725,2023-06-12 08:50:57,Emma - MEZZO MONDO,Emma,13579,865,1504945,47
1686559852922,2023-06-12 08:50:57,wax - Anni 70 (Official Visual Video),wax,12566,470,1278877,48
1686559852752,2023-06-12 08:50:57,Tedua - Anime Libere (feat. Rkomi- Bresh) [Official Lyrics Video],Tedua,8952,163,521456,49
1686559859129,2023-06-12 08:50:57,Luiz Ejlli - Përjetësisht (Lyric Video),Luiz Ejlli,88313,5332,4402258,50
1686561653527,2023-06-12 09:21:02,Annalisa - Mon Amour (Official Video),Annalisa,113207,5990,23865430,1
1686561660635,2023-06-12 09:21:02,Angelina Mango - Ci pensiamo domani (Official Lyric Video),Angelina Mango,60662,1670,9156297,2
1686561661632,2023-06-12 09:21:02,AVA- ANNA- Capo Plaza - VETRI NERI (Official Visual),AVA- ANNA- Capo Plaza,45868,705,4831469,3
1686561654616,2023-06-12 09:21:02,Marco Mengoni - Due Vite (Official Video - Sanremo 2023 – Eurovision 2023),Marco Mengoni,361046,14804,69085643,4
1686561660913,2023-06-12 09:21:02,BLANCO- MINA - Un Briciolo Di Allegria,BLANCO- MINA,112952,4575,16435205,5
1686561660976,2023-06-12 09:21:02,Geolier - COME VUOI (Official Video),Geolier,87568,1024,17667253,6
1686561655626,2023-06-12 09:21:02,Lazza - CENERE,Lazza,245240,6105,46571062,7
1686561660486,2023-06-12 09:21:02,Tedua - Hoe (feat. Sfera Ebbasta) [Official Lyrics Video],Tedua,29211,739,1853890,8
1686561663604,2023-06-12 09:21:02,Geolier - IL MALE CHE MI FAI (Visual Video) ft. Marracash,Geolier,66081,890,12903390,9
1686561664038,2023-06-12 09:21:02,Fedez- Annalisa- Articolo 31 - DISCO PARADISE (Visual Video),Fedez- Annalisa- Articolo 31,32688,2659,3229942,10
1686561660425,2023-06-12 09:21:02,Mr.Rain - SUPEREROI (Official Video) [Sanremo 2023],Mr.Rain,262680,7749,37983371,11
1686561661842,2023-06-12 09:21:02,Rocco Hunt - Non litighiamo più (Official Video),Rocco Hunt,42297,622,9149665,12
1686561662903,2023-06-12 09:21:02,Baby Gang - Cella 4 [Official Video],Baby Gang,150608,3406,6058311,13
1686561661107,2023-06-12 09:21:02,AriBeatz- Ozuna- Sfera Ebbasta- GIMS - MIRAGE (Official Animation Video),AriBeatz- Ozuna- Sfera Ebbasta- GIMS,75736,1603,7900515,14
1686561656154,2023-06-12 09:21:02,Rocco Hunt- Elettra Lamborghini- Lola Indigo - Caramello (Official Video),Rocco Hunt- Elettra Lamborghini- Lola Indigo,244870,20117,81581535,15
1686561656520,2023-06-12 09:21:02,Rhove - Pelé,Rhove,84325,1752,8422744,16
1686561657808,2023-06-12 09:21:02,Tedua - Paradiso Artificiale (feat. Baby Gang- Kid Yugi) [Official Lyrics Video],Tedua,20604,653,1122131,17
1686561663875,2023-06-12 09:21:02,Finesse - Gelosa ft. Shiva- Sfera Ebbasta- Guè (Official Video),Finesse,63894,997,11938495,18
1686561655520,2023-06-12 09:21:02,Geolier - X CASO ft. Sfera Ebbasta (Visual Video),Geolier,93953,1155,23764502,19
